UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
44298,89250,"Washington, DC",2020-04-13,No matter where you live there s a good chance someone in your community is hungry Many food banks are now reporting as much as a 50 percent uptick in demand Fertilizer industry leaders and are stepping up to the plate to help,Extremely Positive
44300,89252,Colorado,2020-04-13,I saw it The CEOs of most of the oil companies talking to Trump They all got COVID 19 tests with no symptoms He said we needed the oil prices to go up to help the oil companies Putin and MBS WTF I told my husband he should want gas to be cheap,Negative
44303,89255,"Delaware, USA",2020-04-13,"HereÂs a shortlist of new consumer patterns that have quickly emerged during the crisis that businesses need to refine moving past the crisis
#coronavirus #shopperhabits #consumerhabits
https://t.co/4XC5jkKgDY",Extremely Negative
44311,89263,"Houston, Texas",2020-04-13,"Dean Price discusses why the combination of demand destruction due to COVID-19, low oil prices and sluggish E&amp;P activity will be a test of survivability, not profitability, for oilfield service companies. 
https://t.co/hUybbEZttF
#oilfieldservices #oilandgas #covid19 https://t.co/jrrXjBVbT1",Extremely Negative
44316,89268,"New York, NY",2020-04-13,"Experts in #infectious #diseases, #virology and #foodsafety share their tips about how you can go stock up on food and toiletries without picking up the #coronavirus. 

#COVID19 #GroceryShoppingTips 

https://t.co/tidFbrZHI7",Positive
44317,89269,Chicago,2020-04-13,@PLGConsulting panel of experts reveals their predictions on oil and gas prices and their impact on resin production and US exports as a result of COVID-19.  Full Q &amp; A here:  https://t.co/OvKFqboe2j https://t.co/fdXzxialH7,Neutral
44318,89270,"Chicago, IL",2020-04-13,"???? $CAG $GIS $K $KO 
Consumer Brands Association CEO on the state of global supply chains amid COVID-19 https://t.co/0unHeCCdmH https://t.co/9Xezf38N9H",Neutral
44323,89275,"Chicago, IL",2020-04-13,"GasBuddy updated gasoline demand figures show a new daily low, taking out last Sunday's weak demand. April 12 gas demand was 16.65% lower than last Sunday and set a new daily low, some 54.57% below the daily average Feb 1-12.",Extremely Negative
44324,89276,"Los Angeles, CA",2020-04-13,"Washing hands is better than sanitizer gang. #coronavirus 
#WashYourHands https://t.co/mxuGRInpSJ",Positive
44331,89283,"Seattle, WA",2020-04-13,What to Know About Fever and COVID-19 - Consumer Reports https://t.co/QWgkXKahXL,Neutral
44337,89289,"New York, USA",2020-04-13,"LIVE BLOG: @Arrivalist launches daily measure of U.S. consumer travel patterns

https://t.co/Nue9ZfFujy via @PhocusWire #coronavirus #coronavirusupdates #covid19 #corona #coronaviruspandemic",Neutral
44348,89300,"Dallas, TX",2020-04-13,Massive Consumer Study Reveals Real-World Behavioral Impact of COVID-19 Across Industries https://t.co/M5VNdZ7HQd https://t.co/2gpvA7AXoT,Neutral
44351,89303,Chicago,2020-04-13,Private equity funds are seeking to get access to more capital to invest in a period where asset prices are low. They have been lobbying to have access to govt lending/grant programs to small businesses &amp; to Fed credit lines. https://t.co/tvGxFibEMG https://t.co/WXYh10hM5R,Extremely Positive
44358,89310,"New York, USA",2020-04-13,"The Coronavirus Consumer: 10 Best Selling Products Online Today

https://t.co/2izRdtduQA
#coronavirus #covid19 #onlineselling #onlinestore #Ecommerce",Extremely Positive
44361,89313,"Washington, DC",2020-04-13,So the real hoax is the USA shutdown due to cheap oil. No way they would allow the economy to run on those cheap prices. Now that OPEC has reached a decision the economy is about to reopen. LMAO #coronavirus #oil #staywoke,Positive
44362,89314,"West Side, Chicago",2020-04-13,"Expecting a stimulus check? You might want to shield it from payday lenders

(Via Sun-Times) https://t.co/Ehh5qQ2hmg",Positive
44365,89317,People's Republic of Illinois,2020-04-13,".@GovPritzker Please order food-related workers to wear masks! At grocery store this morning, only about 5% of workers were wearing masks &amp; most were ignoring distancing guidelines. #COVID19 #coronavirus",Negative
44368,89320,BOS | SF | Raleigh | DC | LDN,2020-04-13,"Faith Martin and Dory Butcher, members of our Digital Marketing team, explore the impact of #COVID19 on consumers and their behaviors, and how brands can proactively react and adapt to the new digital-first reality. https://t.co/nGVcs0m7KK https://t.co/O3VN49oASq",Positive
44369,89321,"Washington, D.C.",2020-04-13,Oil prices will remain low until the Virus is somewhat under control how can anyone think otherwise the Covid 19 Virus now controls the World economies,Negative
44373,89325,"San Jose, CA",2020-04-13,"For all of OPEC+ efforts, the weekend agreement ""... is ""too little and too late to avoid breaching storage capacity, ensuring that low oil prices  [will] force all producers to [cut production].""

COVID-19, increase in work-from-home, low oil prices may become the new normal?",Neutral
44377,89329,"San Ramon, California, USA",2020-04-13,"Robocallers are taking advantage Covid-19 - Beware!! - Implement RedShift's UCTM technology - Delivered via the Cloud or one premise!!

https://t.co/yiFVdGvT4q",Positive
44381,89333,Maine ,2020-04-13,"Maine retail group chief worried about crisis-hit sector, welcomes new in-store limits | https://t.co/VBED0VusfF #retail #SmallBusiness #coronavirus #COVID19  https://t.co/0UyBBuFJz0",Negative
44382,89334,"Los Angeles, CA",2020-04-13,"41 grocery store workers have DIED during all of this.  

Many don't have the proper protective equipment. 

#StayHome and if you can't #SocialDistancing &amp; masks &amp; gloves. Period. 

And when you're done, don't reuse gloves and masks unless you're cleaning them",Extremely Negative
44386,89338,"Northern California, USA",2020-04-13,"@realDonaldTrump These are bold face #lies 

DonÂt be fooled! States sovereign &amp; run by Governors. Trump has very little power here. Only influence. #TrumpLiesAmericansDie #coronavirus Until govt (trump) has tests for all states citizens, we hold",Neutral
44389,89341,"Houston, TX",2020-04-13,So proud of members and staff during COVID 19 Culinary staff can t open cafe but can serve meals to MD workers Piecemakers quilting club can t meet but can make masks Food Pantry staff can t socially interact but can provide food to drive thru s demand 700,Positive
44393,89345,"Oakdale, California",2020-04-13,Survey: Asian consumer sentiment during the COVID-19 crisis. Japan is more pessimistic than others.  https://t.co/XXQBw2cUkg via @McKinsey,Extremely Negative
44394,89346,"Delaware, USA",2020-04-13,"@realDonaldTrump So youÂre spending time raising gas prices for Americans who havenÂt died from COVID-19? Priorities should be taking care of 1st responders, getting PPE and ventilators to states, making sure people donÂt go broke from healthcare bills",Negative
44395,89347,"Ohio, USA",2020-04-13,"41 grocery store workers have died from the #coronavirus. They don't have the luxury of working from home. Use proper protection to protect THEM and yourselves...masks and gloves. If your trip isn't essential, #StayHomeSaveLives 

And for God's sake, #TurnOffFox and TRUMP!",Neutral
44404,89356,"Los Angeles, CA",2020-04-13,Lil #coronavirus #pandemic #meme for all  - Me using instacart vs when #groceries are delivered! #thestruggleisreal #covid19 #toiletpaper #socialdistancing bad #comedy retired #comedian #losangeles costco #winningÂ https://t.co/RLhpDMmvYY,Negative
44413,89365,"Boston, MA",2020-04-13,"The Pandemic Economy: What are Shoppers Buying Online During COVID-19? 
#ecommerce #online #mobile #shopping #B2C #retail #CX @SAP_CX @SAP_Retail
https://t.co/fC7kMJHsmB",Neutral
44419,89371,Washington DC,2020-04-13,"CONSUMER COMPLAINTS OF COVID-19 FRAUD SURPASS 15,000 #covidscams
https://t.co/RyLrbbvCmQ",Extremely Negative
44420,89372,DC,2020-04-13,"Covid-19 made 'unthinkable' reforms a reality in the US Â now make them stick
The crisis has produced emergency responses such as guaranteeing housing, reversing excessive incarceration and reducing drug prices that read like a progressive agenda..#USA..#coronavirus",Extremely Negative
44423,89375,Denver Metro Area,2020-04-13,"Good read: What some are calling ""Love and toilet paper in the time of the coronavirus"" https://t.co/xfm01iijmQ #covid19 #coronavirus #toiletpaper #denver #goodread https://t.co/2wxy4DukKB",Extremely Positive
44427,89379,"Illinois, USA",2020-04-13,"How have you been keeping your kids busy? @orientaltrading has SO many options at great prices!
Use code: SQUAD20 to receive free shipping on any order $49+

https://t.co/bA5NIW6P9O

#covid #covid19 #StayHome #kidcrafts #coronavirus #homeschooling #StayAtHome #StayAtHomeChallenge https://t.co/lcFOaRJ69n",Extremely Positive
44429,89381,"Los Angeles, CA",2020-04-13,Interesting look at how @Gastrograph is using AI for Food &amp; Bev product development testing during COVID-19: https://t.co/NrblhOY2UD,Positive
44434,89386,New York City,2020-04-13,China reimagines the retail customer experience using livestream e-commerce to drive sales while consumer confidence is rebuilt post #covid-19 #lockdown https://t.co/Ap3QoalxZg,Positive
44437,89389,"Boston, MA",2020-04-13,"I should get academic credit for all the geometry required to stay 6ft away from everyone in the grocery store!
#coronavirus #lockdown",Positive
44454,89406,"California, USA",2020-04-13,I feel like there s a big responsibility on my hands   Grocery store employees might not wear capes but as essential workers on the front lines of the COVID 19 crisis they ve become heroes in their communities,Negative
44467,89419,"New York, NY",2020-04-13,"Many companies have set plans to restrain spending and preserve cash, meaning lean inventories when the eventual recovery arrives. https://t.co/jrJF3My2KR

#Cotton #Coronavirus #Recession @CottonInc",Neutral
44478,89430,"Boston, MA",2020-04-13,Not the best story. But every time IÂm shopping online IÂm using discount code COVID-19 and the audacity of these businesses not having a coupon of this manner!!?????,Negative
44482,89434,New York City,2020-04-13,"When COVID-19 Mass Deferrals End, Better Â and Fair Â Collection Programs Will Be Critical for Lenders. Via @Genpact  https://t.co/daCSzEtaOE https://t.co/RX8qBD03Qp",Positive
44483,89435,"New York, NY",2020-04-13,"AUDIO: Good to talk with @StewLeonardJr on @wcbs880 this morning. We talked about #SocialDistancing in grocery stores (Stew even recorded a ""how-to"" @YouTube video) and how the food supply chain is doing. https://t.co/qny5nFHfmo @StewLeonards",Positive
44484,89436,"San Francisco, CA",2020-04-13,Check out an analysis of subscription businesses across video consumer and that are seeing an impact from today s global crisis,Extremely Negative
44490,89442,"Miami, FL and New York, NY",2020-04-13,"""The COVID-19 pandemic has impacted every industry and business in some form... it's interesting to take a look at what's happening from an SEO perspective - what's rising and falling in interest, and what does that mean for broader consumer behavior?""

https://t.co/HOpX4iI8Vz",Extremely Positive
44492,89444,california,2020-04-13,"#Groceries #IndianStore
Order your required Groceries online via Email and pick-up from the store - https://t.co/pkQOmvkJ9K
#socialdistancing #COVID-19 #grocery #Scarborough #Supermarket #Canada https://t.co/MqtSLG9hOf",Neutral
44494,89446,Arizona,2020-04-13,COVID-19: Supply Chain Workers are Putting in Overtime https://t.co/fhM7lGHaV1 #supplychain #truckers #COVID19 #coronavirus #pandemic #Foodsupplychain #SCM #Logistics #trucking #grocery #toiletpaper #TP,Neutral
44497,89449,San Francisco,2020-04-13,"New polls on consumer responses to the #coronavirus pandemic reveal that when it comes to fear, finances and boredom, generational stereotypes may not hold true. @eMarketer https://t.co/gxvJKRMnrP",Extremely Negative
